"year","round","from_country","to_country","total_points","tele_points","jury_points"
1961,"final","yu","dk","4",NA,NA
1961,"final","yu","it","1",NA,NA
1961,"final","yu","at","0",NA,NA
1961,"final","yu","fr","1",NA,NA
1961,"final","yu","de","3",NA,NA
1961,"final","yu","nl","1",NA,NA
1961,"final","yu","be","0",NA,NA
1961,"final","yu","es","0",NA,NA
1961,"final","yu","lu","0",NA,NA
1961,"final","yu","ch","0",NA,NA
1961,"final","yu","fi","0",NA,NA
1961,"final","yu","no","0",NA,NA
1961,"final","yu","se","0",NA,NA
1961,"final","yu","gb","0",NA,NA
1961,"final","yu","gb","0",NA,NA
1961,"final","yu","mc","0",NA,NA
1962,"final","at","dk","",NA,NA
1962,"final","at","nl","",NA,NA
1962,"final","at","fr","",NA,NA
1962,"final","at","gb","",NA,NA
1962,"final","at","de","",NA,NA
1962,"final","at","no","",NA,NA
1962,"final","at","yu","",NA,NA
1962,"final","at","es","",NA,NA
1962,"final","at","es","",NA,NA
1962,"final","at","mc","",NA,NA
1962,"final","at","lu","",NA,NA
1962,"final","at","fi","",NA,NA
1962,"final","at","ch","",NA,NA
1962,"final","at","se","",NA,NA
1962,"final","at","be","",NA,NA
1962,"final","at","it","",NA,NA
1962,"final","be","it","",NA,NA
1962,"final","be","no","",NA,NA
1962,"final","be","lu","",NA,NA
1962,"final","be","yu","",NA,NA
1962,"final","be","fi","",NA,NA
1962,"final","be","nl","",NA,NA
1962,"final","be","fr","",NA,NA
1962,"final","be","it","",NA,NA
1962,"final","be","de","",NA,NA
1962,"final","be","at","",NA,NA
1962,"final","be","gb","",NA,NA
1962,"final","be","es","",NA,NA
1962,"final","be","ch","",NA,NA
1962,"final","be","se","",NA,NA
1962,"final","be","dk","",NA,NA
1962,"final","be","mc","",NA,NA
1962,"final","dk","gb","",NA,NA
1962,"final","dk","de","",NA,NA
1962,"final","dk","ch","",NA,NA
1962,"final","dk","it","",NA,NA
1962,"final","dk","yu","",NA,NA
1962,"final","dk","mc","",NA,NA
1962,"final","dk","fi","",NA,NA
1962,"final","dk","es","",NA,NA
1962,"final","dk","nl","",NA,NA
1962,"final","dk","lu","",NA,NA
1962,"final","dk","be","",NA,NA
1962,"final","dk","se","",NA,NA
1962,"final","dk","fr","",NA,NA
1962,"final","dk","no","",NA,NA
1962,"final","dk","no","",NA,NA
1962,"final","dk","at","",NA,NA
1962,"final","fi","mc","",NA,NA
1962,"final","fi","be","",NA,NA
1962,"final","fi","lu","",NA,NA
1962,"final","fi","nl","",NA,NA
1962,"final","fi","at","",NA,NA
1962,"final","fi","se","",NA,NA
1962,"final","fi","dk","",NA,NA
1962,"final","fi","yu","",NA,NA
1962,"final","fi","gb","",NA,NA
1962,"final","fi","fr","",NA,NA
1962,"final","fi","no","",NA,NA
1962,"final","fi","de","",NA,NA
1962,"final","fi","es","",NA,NA
1962,"final","fi","ch","",NA,NA
1962,"final","fi","it","",NA,NA
1962,"final","fi","it","",NA,NA
1962,"final","fr","be","",NA,NA
1962,"final","fr","no","",NA,NA
1962,"final","fr","se","",NA,NA
1962,"final","fr","lu","",NA,NA
1962,"final","fr","ch","",NA,NA
1962,"final","fr","it","",NA,NA
1962,"final","fr","at","",NA,NA
1962,"final","fr","mc","",NA,NA
1962,"final","fr","es","",NA,NA
1962,"final","fr","nl","",NA,NA
1962,"final","fr","nl","",NA,NA
1962,"final","fr","de","",NA,NA
1962,"final","fr","yu","",NA,NA
1962,"final","fr","fi","",NA,NA
1962,"final","fr","dk","",NA,NA
1962,"final","fr","gb","",NA,NA
1962,"final","de","es","",NA,NA
1962,"final","de","fi","",NA,NA
1962,"final","de","lu","",NA,NA
1962,"final","de","nl","",NA,NA
1962,"final","de","fr","",NA,NA
1962,"final","de","fr","",NA,NA
1962,"final","de","ch","",NA,NA
1962,"final","de","be","",NA,NA
1962,"final","de","se","",NA,NA
1962,"final","de","dk","",NA,NA
1962,"final","de","at","",NA,NA
1962,"final","de","mc","",NA,NA
1962,"final","de","it","",NA,NA
1962,"final","de","no","",NA,NA
1962,"final","de","gb","",NA,NA
1962,"final","de","yu","",NA,NA
1962,"final","it","gb","",NA,NA
1962,"final","it","mc","",NA,NA
1962,"final","it","dk","",NA,NA
1962,"final","it","no","",NA,NA
1962,"final","it","fi","",NA,NA
1962,"final","it","es","",NA,NA
1962,"final","it","es","",NA,NA
1962,"final","it","be","",NA,NA
1962,"final","it","at","",NA,NA
1962,"final","it","ch","",NA,NA
1962,"final","it","lu","",NA,NA
1962,"final","it","se","",NA,NA
1962,"final","it","yu","",NA,NA
1962,"final","it","de","",NA,NA
1962,"final","it","nl","",NA,NA
1962,"final","it","fr","",NA,NA
1962,"final","lu","dk","",NA,NA
1962,"final","lu","no","",NA,NA
1962,"final","lu","es","",NA,NA
1962,"final","lu","es","",NA,NA
1962,"final","lu","it","",NA,NA
1962,"final","lu","fr","",NA,NA
1962,"final","lu","de","",NA,NA
1962,"final","lu","gb","",NA,NA
1962,"final","lu","se","",NA,NA
1962,"final","lu","yu","",NA,NA
1962,"final","lu","at","",NA,NA
1962,"final","lu","ch","",NA,NA
1962,"final","lu","nl","",NA,NA
1962,"final","lu","be","",NA,NA
1962,"final","lu","fi","",NA,NA
1962,"final","lu","mc","",NA,NA
1962,"final","mc","se","",NA,NA
1962,"final","mc","no","",NA,NA
1962,"final","mc","gb","",NA,NA
1962,"final","mc","nl","",NA,NA
1962,"final","mc","fr","",NA,NA
1962,"final","mc","lu","",NA,NA
1962,"final","mc","fi","",NA,NA
1962,"final","mc","fi","",NA,NA
1962,"final","mc","es","",NA,NA
1962,"final","mc","de","",NA,NA
1962,"final","mc","at","",NA,NA
1962,"final","mc","dk","",NA,NA
1962,"final","mc","be","",NA,NA
1962,"final","mc","yu","",NA,NA
1962,"final","mc","ch","",NA,NA
1962,"final","mc","it","",NA,NA
1962,"final","nl","es","",NA,NA
1962,"final","nl","fi","",NA,NA
1962,"final","nl","mc","",NA,NA
1962,"final","nl","dk","",NA,NA
1962,"final","nl","gb","",NA,NA
1962,"final","nl","no","",NA,NA
1962,"final","nl","be","",NA,NA
1962,"final","nl","fr","",NA,NA
1962,"final","nl","se","",NA,NA
1962,"final","nl","yu","",NA,NA
1962,"final","nl","ch","",NA,NA
1962,"final","nl","de","",NA,NA
1962,"final","nl","de","",NA,NA
1962,"final","nl","it","",NA,NA
1962,"final","nl","lu","",NA,NA
1962,"final","nl","at","",NA,NA
1962,"final","no","be","",NA,NA
1962,"final","no","dk","",NA,NA
1962,"final","no","es","",NA,NA
1962,"final","no","mc","",NA,NA
1962,"final","no","mc","",NA,NA
1962,"final","no","gb","",NA,NA
1962,"final","no","fr","",NA,NA
1962,"final","no","de","",NA,NA
1962,"final","no","at","",NA,NA
1962,"final","no","se","",NA,NA
1962,"final","no","fi","",NA,NA
1962,"final","no","yu","",NA,NA
1962,"final","no","ch","",NA,NA
1962,"final","no","lu","",NA,NA
1962,"final","no","nl","",NA,NA
1962,"final","no","it","",NA,NA
1962,"final","es","ch","",NA,NA
1962,"final","es","at","",NA,NA
1962,"final","es","yu","",NA,NA
1962,"final","es","be","",NA,NA
1962,"final","es","nl","",NA,NA
1962,"final","es","gb","",NA,NA
1962,"final","es","lu","",NA,NA
1962,"final","es","fr","",NA,NA
1962,"final","es","fi","",NA,NA
1962,"final","es","se","",NA,NA
1962,"final","es","de","",NA,NA
1962,"final","es","no","",NA,NA
1962,"final","es","mc","",NA,NA
1962,"final","es","dk","",NA,NA
1962,"final","es","dk","",NA,NA
1962,"final","es","it","",NA,NA
1962,"final","se","es","",NA,NA
1962,"final","se","ch","",NA,NA
1962,"final","se","fi","",NA,NA
1962,"final","se","lu","",NA,NA
1962,"final","se","dk","",NA,NA
1962,"final","se","gb","",NA,NA
1962,"final","se","de","",NA,NA
1962,"final","se","nl","",NA,NA
1962,"final","se","fr","",NA,NA
1962,"final","se","be","",NA,NA
1962,"final","se","be","",NA,NA
1962,"final","se","no","",NA,NA
1962,"final","se","yu","",NA,NA
1962,"final","se","it","",NA,NA
1962,"final","se","at","",NA,NA
1962,"final","se","mc","",NA,NA
1962,"final","ch","es","",NA,NA
1962,"final","ch","se","",NA,NA
1962,"final","ch","be","",NA,NA
1962,"final","ch","fi","",NA,NA
1962,"final","ch","gb","",NA,NA
1962,"final","ch","yu","",NA,NA
1962,"final","ch","nl","",NA,NA
1962,"final","ch","no","",NA,NA
1962,"final","ch","de","",NA,NA
1962,"final","ch","mc","",NA,NA
1962,"final","ch","dk","",NA,NA
1962,"final","ch","it","",NA,NA
1962,"final","ch","it","",NA,NA
1962,"final","ch","lu","",NA,NA
1962,"final","ch","fr","",NA,NA
1962,"final","ch","at","",NA,NA
1962,"final","gb","be","",NA,NA
1962,"final","gb","es","",NA,NA
1962,"final","gb","fr","",NA,NA
1962,"final","gb","yu","",NA,NA
1962,"final","gb","mc","",NA,NA
1962,"final","gb","mc","",NA,NA
1962,"final","gb","dk","",NA,NA
1962,"final","gb","lu","",NA,NA
1962,"final","gb","ch","",NA,NA
1962,"final","gb","de","",NA,NA
1962,"final","gb","at","",NA,NA
1962,"final","gb","nl","",NA,NA
1962,"final","gb","fi","",NA,NA
1962,"final","gb","se","",NA,NA
1962,"final","gb","no","",NA,NA
1962,"final","gb","it","",NA,NA
1962,"final","yu","it","",NA,NA
1962,"final","yu","ch","",NA,NA
1962,"final","yu","lu","",NA,NA
1962,"final","yu","mc","",NA,NA
1962,"final","yu","fi","",NA,NA
1962,"final","yu","de","",NA,NA
1962,"final","yu","be","",NA,NA
1962,"final","yu","dk","",NA,NA
1962,"final","yu","nl","",NA,NA
1962,"final","yu","es","",NA,NA
1962,"final","yu","at","",NA,NA
1962,"final","yu","no","",NA,NA
1962,"final","yu","se","",NA,NA
1962,"final","yu","it","",NA,NA
1962,"final","yu","fr","",NA,NA
1962,"final","yu","gb","",NA,NA
1963,"final","at","es","",NA,NA
1963,"final","at","fi","",NA,NA
1963,"final","at","nl","",NA,NA
1963,"final","at","ch","",NA,NA
1963,"final","at","no","",NA,NA
1963,"final","at","dk","",NA,NA
1963,"final","at","fr","",NA,NA
1963,"final","at","se","",NA,NA
1963,"final","at","gb","",NA,NA
1963,"final","at","be","",NA,NA
1963,"final","at","it","",NA,NA
1963,"final","at","de","",NA,NA
1963,"final","at","lu","",NA,NA
1963,"final","at","lu","",NA,NA
1963,"final","at","yu","",NA,NA
1963,"final","at","mc","",NA,NA
1963,"final","be","yu","",NA,NA
1963,"final","be","es","",NA,NA
1963,"final","be","no","",NA,NA
1963,"final","be","fr","",NA,NA
1963,"final","be","it","",NA,NA
1963,"final","be","nl","",NA,NA
1963,"final","be","gb","",NA,NA
1963,"final","be","se","",NA,NA
1963,"final","be","se","",NA,NA
1963,"final","be","de","",NA,NA
1963,"final","be","ch","",NA,NA
1963,"final","be","at","",NA,NA
1963,"final","be","dk","",NA,NA
1963,"final","be","lu","",NA,NA
1963,"final","be","fi","",NA,NA
1963,"final","be","mc","",NA,NA
1963,"final","dk","no","",NA,NA
1963,"final","dk","nl","",NA,NA
1963,"final","dk","lu","",NA,NA
1963,"final","dk","it","",NA,NA
1963,"final","dk","be","",NA,NA
1963,"final","dk","es","",NA,NA
1963,"final","dk","mc","",NA,NA
1963,"final","dk","gb","",NA,NA
1963,"final","dk","de","",NA,NA
1963,"final","dk","fi","",NA,NA
1963,"final","dk","fr","",NA,NA
1963,"final","dk","ch","",NA,NA
1963,"final","dk","ch","",NA,NA
1963,"final","dk","at","",NA,NA
1963,"final","dk","se","",NA,NA
1963,"final","dk","yu","",NA,NA
1963,"final","fi","lu","",NA,NA
1963,"final","fi","ch","",NA,NA
1963,"final","fi","dk","",NA,NA
1963,"final","fi","at","",NA,NA
1963,"final","fi","be","",NA,NA
1963,"final","fi","se","",NA,NA
1963,"final","fi","mc","",NA,NA
1963,"final","fi","yu","",NA,NA
1963,"final","fi","de","",NA,NA
1963,"final","fi","es","",NA,NA
1963,"final","fi","it","",NA,NA
1963,"final","fi","fr","",NA,NA
1963,"final","fi","no","",NA,NA
1963,"final","fi","gb","",NA,NA
1963,"final","fi","gb","",NA,NA
1963,"final","fi","nl","",NA,NA
1963,"final","fr","lu","",NA,NA
1963,"final","fr","yu","",NA,NA
1963,"final","fr","at","",NA,NA
1963,"final","fr","fi","",NA,NA
1963,"final","fr","nl","",NA,NA
1963,"final","fr","it","",NA,NA
1963,"final","fr","be","",NA,NA
1963,"final","fr","mc","",NA,NA
1963,"final","fr","dk","",NA,NA
1963,"final","fr","es","",NA,NA
1963,"final","fr","de","",NA,NA
1963,"final","fr","ch","",NA,NA
1963,"final","fr","ch","",NA,NA
1963,"final","fr","gb","",NA,NA
1963,"final","fr","no","",NA,NA
1963,"final","fr","se","",NA,NA
1963,"final","de","be","",NA,NA
1963,"final","de","no","",NA,NA
1963,"final","de","mc","",NA,NA
1963,"final","de","ch","",NA,NA
1963,"final","de","yu","",NA,NA
1963,"final","de","fi","",NA,NA
1963,"final","de","nl","",NA,NA
1963,"final","de","lu","",NA,NA
1963,"final","de","se","",NA,NA
1963,"final","de","es","",NA,NA
1963,"final","de","es","",NA,NA
1963,"final","de","gb","",NA,NA
1963,"final","de","it","",NA,NA
1963,"final","de","dk","",NA,NA
1963,"final","de","at","",NA,NA
1963,"final","de","fr","",NA,NA
1963,"final","it","at","",NA,NA
1963,"final","it","es","",NA,NA
1963,"final","it","be","",NA,NA
1963,"final","it","no","",NA,NA
1963,"final","it","de","",NA,NA
1963,"final","it","ch","",NA,NA
1963,"final","it","mc","",NA,NA
1963,"final","it","fi","",NA,NA
1963,"final","it","nl","",NA,NA
1963,"final","it","lu","",NA,NA
1963,"final","it","yu","",NA,NA
1963,"final","it","fr","",NA,NA
1963,"final","it","fr","",NA,NA
1963,"final","it","dk","",NA,NA
1963,"final","it","gb","",NA,NA
1963,"final","it","se","",NA,NA
1963,"final","lu","mc","",NA,NA
1963,"final","lu","yu","",NA,NA
1963,"final","lu","yu","",NA,NA
1963,"final","lu","se","",NA,NA
1963,"final","lu","fi","",NA,NA
1963,"final","lu","ch","",NA,NA
1963,"final","lu","dk","",NA,NA
1963,"final","lu","it","",NA,NA
1963,"final","lu","de","",NA,NA
1963,"final","lu","gb","",NA,NA
1963,"final","lu","at","",NA,NA
1963,"final","lu","fr","",NA,NA
1963,"final","lu","no","",NA,NA
1963,"final","lu","nl","",NA,NA
1963,"final","lu","be","",NA,NA
1963,"final","lu","es","",NA,NA
1963,"final","mc","be","",NA,NA
1963,"final","mc","no","",NA,NA
1963,"final","mc","at","",NA,NA
1963,"final","mc","se","",NA,NA
1963,"final","mc","se","",NA,NA
1963,"final","mc","es","",NA,NA
1963,"final","mc","it","",NA,NA
1963,"final","mc","dk","",NA,NA
1963,"final","mc","yu","",NA,NA
1963,"final","mc","lu","",NA,NA
1963,"final","mc","ch","",NA,NA
1963,"final","mc","nl","",NA,NA
1963,"final","mc","de","",NA,NA
1963,"final","mc","fi","",NA,NA
1963,"final","mc","gb","",NA,NA
1963,"final","mc","fr","",NA,NA
1963,"final","nl","dk","",NA,NA
1963,"final","nl","no","",NA,NA
1963,"final","nl","gb","",NA,NA
1963,"final","nl","de","",NA,NA
1963,"final","nl","at","",NA,NA
1963,"final","nl","ch","",NA,NA
1963,"final","nl","yu","",NA,NA
1963,"final","nl","lu","",NA,NA
1963,"final","nl","lu","",NA,NA
1963,"final","nl","fi","",NA,NA
1963,"final","nl","fr","",NA,NA
1963,"final","nl","mc","",NA,NA
1963,"final","nl","se","",NA,NA
1963,"final","nl","es","",NA,NA
1963,"final","nl","it","",NA,NA
1963,"final","nl","be","",NA,NA
1963,"final","no","yu","",NA,NA
1963,"final","no","gb","",NA,NA
1963,"final","no","lu","",NA,NA
1963,"final","no","es","",NA,NA
1963,"final","no","de","",NA,NA
1963,"final","no","mc","",NA,NA
1963,"final","no","be","",NA,NA
1963,"final","no","fi","",NA,NA
1963,"final","no","it","",NA,NA
1963,"final","no","fr","",NA,NA
1963,"final","no","ch","",NA,NA
1963,"final","no","dk","",NA,NA
1963,"final","no","nl","",NA,NA
1963,"final","no","at","",NA,NA
1963,"final","no","at","",NA,NA
1963,"final","no","se","",NA,NA
1963,"final","es","at","",NA,NA
1963,"final","es","ch","",NA,NA
1963,"final","es","be","",NA,NA
1963,"final","es","fr","",NA,NA
1963,"final","es","fi","",NA,NA
1963,"final","es","no","",NA,NA
1963,"final","es","se","",NA,NA
1963,"final","es","it","",NA,NA
1963,"final","es","lu","",NA,NA
1963,"final","es","dk","",NA,NA
1963,"final","es","de","",NA,NA
1963,"final","es","mc","",NA,NA
1963,"final","es","gb","",NA,NA
1963,"final","es","gb","",NA,NA
1963,"final","es","yu","",NA,NA
1963,"final","es","nl","",NA,NA
1963,"final","se","es","",NA,NA
1963,"final","se","fi","",NA,NA
1963,"final","se","be","",NA,NA
1963,"final","se","no","",NA,NA
1963,"final","se","yu","",NA,NA
1963,"final","se","de","",NA,NA
1963,"final","se","dk","",NA,NA
1963,"final","se","at","",NA,NA
1963,"final","se","it","",NA,NA
1963,"final","se","fr","",NA,NA
1963,"final","se","nl","",NA,NA
1963,"final","se","mc","",NA,NA
1963,"final","se","ch","",NA,NA
1963,"final","se","lu","",NA,NA
1963,"final","se","gb","",NA,NA
1963,"final","se","gb","",NA,NA
1963,"final","ch","yu","",NA,NA
1963,"final","ch","fr","",NA,NA
1963,"final","ch","nl","",NA,NA
1963,"final","ch","gb","",NA,NA
1963,"final","ch","de","",NA,NA
1963,"final","ch","be","",NA,NA
1963,"final","ch","be","",NA,NA
1963,"final","ch","it","",NA,NA
1963,"final","ch","lu","",NA,NA
1963,"final","ch","no","",NA,NA
1963,"final","ch","es","",NA,NA
1963,"final","ch","se","",NA,NA
1963,"final","ch","dk","",NA,NA
1963,"final","ch","fi","",NA,NA
1963,"final","ch","mc","",NA,NA
1963,"final","ch","at","",NA,NA
1963,"final","gb","it","",NA,NA
1963,"final","gb","dk","",NA,NA
1963,"final","gb","lu","",NA,NA
1963,"final","gb","ch","",NA,NA
1963,"final","gb","fr","",NA,NA
1963,"final","gb","de","",NA,NA
1963,"final","gb","at","",NA,NA
1963,"final","gb","fi","",NA,NA
1963,"final","gb","nl","",NA,NA
1963,"final","gb","mc","",NA,NA
1963,"final","gb","no","",NA,NA
1963,"final","gb","es","",NA,NA
1963,"final","gb","es","",NA,NA
1963,"final","gb","se","",NA,NA
1963,"final","gb","yu","",NA,NA
1963,"final","gb","be","",NA,NA
1963,"final","yu","dk","",NA,NA
1963,"final","yu","be","",NA,NA
1963,"final","yu","no","",NA,NA
1963,"final","yu","se","",NA,NA
1963,"final","yu","fi","",NA,NA
1963,"final","yu","fi","",NA,NA
1963,"final","yu","lu","",NA,NA
1963,"final","yu","at","",NA,NA
1963,"final","yu","it","",NA,NA
1963,"final","yu","es","",NA,NA
1963,"final","yu","nl","",NA,NA
1963,"final","yu","gb","",NA,NA
1963,"final","yu","mc","",NA,NA
1963,"final","yu","fr","",NA,NA
1963,"final","yu","ch","",NA,NA
1963,"final","yu","de","",NA,NA
1964,"final","at","dk","",NA,NA
1964,"final","at","lu","",NA,NA
1964,"final","at","it","",NA,NA
1964,"final","at","fi","",NA,NA
1964,"final","at","de","",NA,NA
1964,"final","at","nl","",NA,NA
1964,"final","at","pt","",NA,NA
1964,"final","at","es","",NA,NA
1964,"final","at","mc","",NA,NA
1964,"final","at","ch","",NA,NA
1964,"final","at","no","",NA,NA
1964,"final","at","yu","",NA,NA
1964,"final","at","be","",NA,NA
1964,"final","at","be","",NA,NA
1964,"final","at","fr","",NA,NA
1964,"final","at","gb","",NA,NA
1964,"final","be","de","",NA,NA
1964,"final","be","pt","",NA,NA
1964,"final","be","dk","",NA,NA
1964,"final","be","fr","",NA,NA
1964,"final","be","fr","",NA,NA
1964,"final","be","fi","",NA,NA
1964,"final","be","ch","",NA,NA
1964,"final","be","no","",NA,NA
1964,"final","be","lu","",NA,NA
1964,"final","be","at","",NA,NA
1964,"final","be","gb","",NA,NA
1964,"final","be","es","",NA,NA
1964,"final","be","mc","",NA,NA
1964,"final","be","yu","",NA,NA
1964,"final","be","it","",NA,NA
1964,"final","be","nl","",NA,NA
1964,"final","dk","at","",NA,NA
1964,"final","dk","it","",NA,NA
1964,"final","dk","fr","",NA,NA
1964,"final","dk","gb","",NA,NA
1964,"final","dk","no","",NA,NA
1964,"final","dk","es","",NA,NA
1964,"final","dk","mc","",NA,NA
1964,"final","dk","de","",NA,NA
1964,"final","dk","nl","",NA,NA
1964,"final","dk","ch","",NA,NA
1964,"final","dk","lu","",NA,NA
1964,"final","dk","be","",NA,NA
1964,"final","dk","yu","",NA,NA
1964,"final","dk","fi","",NA,NA
1964,"final","dk","pt","",NA,NA
1964,"final","dk","pt","",NA,NA
1964,"final","fi","ch","",NA,NA
1964,"final","fi","gb","",NA,NA
1964,"final","fi","pt","",NA,NA
1964,"final","fi","dk","",NA,NA
1964,"final","fi","mc","",NA,NA
1964,"final","fi","lu","",NA,NA
1964,"final","fi","lu","",NA,NA
1964,"final","fi","de","",NA,NA
1964,"final","fi","fr","",NA,NA
1964,"final","fi","nl","",NA,NA
1964,"final","fi","es","",NA,NA
1964,"final","fi","it","",NA,NA
1964,"final","fi","be","",NA,NA
1964,"final","fi","no","",NA,NA
1964,"final","fi","yu","",NA,NA
1964,"final","fi","at","",NA,NA
1964,"final","fr","at","",NA,NA
1964,"final","fr","mc","",NA,NA
1964,"final","fr","pt","",NA,NA
1964,"final","fr","gb","",NA,NA
1964,"final","fr","nl","",NA,NA
1964,"final","fr","dk","",NA,NA
1964,"final","fr","be","",NA,NA
1964,"final","fr","fi","",NA,NA
1964,"final","fr","yu","",NA,NA
1964,"final","fr","de","",NA,NA
1964,"final","fr","at","",NA,NA
1964,"final","fr","it","",NA,NA
1964,"final","fr","no","",NA,NA
1964,"final","fr","ch","",NA,NA
1964,"final","fr","es","",NA,NA
1964,"final","fr","lu","",NA,NA
1964,"final","de","at","",NA,NA
1964,"final","de","fi","",NA,NA
1964,"final","de","pt","",NA,NA
1964,"final","de","es","",NA,NA
1964,"final","de","fr","",NA,NA
1964,"final","de","fr","",NA,NA
1964,"final","de","nl","",NA,NA
1964,"final","de","gb","",NA,NA
1964,"final","de","no","",NA,NA
1964,"final","de","dk","",NA,NA
1964,"final","de","mc","",NA,NA
1964,"final","de","yu","",NA,NA
1964,"final","de","ch","",NA,NA
1964,"final","de","lu","",NA,NA
1964,"final","de","it","",NA,NA
1964,"final","de","be","",NA,NA
1964,"final","it","de","",NA,NA
1964,"final","it","dk","",NA,NA
1964,"final","it","mc","",NA,NA
1964,"final","it","ch","",NA,NA
1964,"final","it","fr","",NA,NA
1964,"final","it","be","",NA,NA
1964,"final","it","gb","",NA,NA
1964,"final","it","yu","",NA,NA
1964,"final","it","no","",NA,NA
1964,"final","it","es","",NA,NA
1964,"final","it","lu","",NA,NA
1964,"final","it","nl","",NA,NA
1964,"final","it","at","",NA,NA
1964,"final","it","fi","",NA,NA
1964,"final","it","fi","",NA,NA
1964,"final","it","pt","",NA,NA
1964,"final","lu","dk","",NA,NA
1964,"final","lu","it","",NA,NA
1964,"final","lu","fr","",NA,NA
1964,"final","lu","de","",NA,NA
1964,"final","lu","de","",NA,NA
1964,"final","lu","no","",NA,NA
1964,"final","lu","nl","",NA,NA
1964,"final","lu","es","",NA,NA
1964,"final","lu","be","",NA,NA
1964,"final","lu","fi","",NA,NA
1964,"final","lu","at","",NA,NA
